PRINCIPLE COMMODITY,COUNTRY,UNIT,QUANTITY,Value(US$ million)
ESSENTIAL OILS                                    ,BELGIUM,KGS,208773,7.24
ESSENTIAL OILS                                    ,BRAZIL,KGS,231134,2.23
ESSENTIAL OILS                                    ,BULGARIA,KGS,9362,0.61
ESSENTIAL OILS                                    ,CANADA,KGS,5922,0.32
ESSENTIAL OILS                                    ,CHINA P RP,KGS,528729,7.87
ESSENTIAL OILS                                    ,COMOROS,KGS,0,0.00
ESSENTIAL OILS                                    ,COSTA RICA,KGS,0,0.00
ESSENTIAL OILS                                    ,CROATIA,KGS,250,0.00
ESSENTIAL OILS                                    ,DENMARK,KGS,1,0.00
ESSENTIAL OILS                                    ,EGYPT A RP,KGS,30731,3.11
ESSENTIAL OILS                                    ,EL SALVADOR,KGS,2400,0.06
ESSENTIAL OILS                                    ,ESTONIA,KGS,1,0.00
ESSENTIAL OILS                                    ,ETHIOPIA,KGS,1720,0.82
ESSENTIAL OILS                                    ,FINLAND,KGS,40,0.00
ESSENTIAL OILS                                    ,FRANCE,KGS,225535,10.21
ESSENTIAL OILS                                    ,GERMANY,KGS,255767,6.68
ESSENTIAL OILS                                    ,GREECE,KGS,380,0.03
ESSENTIAL OILS                                    ,GUATEMALA,KGS,1724,0.14
ESSENTIAL OILS                                    ,HAITI,KGS,24635,1.70
ESSENTIAL OILS                                    ,HONG KONG,KGS,370,0.03
ESSENTIAL OILS                                    ,HUNGARY,KGS,9720,0.52
ESSENTIAL OILS                                    ,INDONESIA,KGS,1504798,38.95
ESSENTIAL OILS                                    ,IRELAND,KGS,329736,23.50
ESSENTIAL OILS                                    ,ISRAEL,KGS,176,0.02
ESSENTIAL OILS                                    ,ITALY,KGS,135312,3.61
ESSENTIAL OILS                                    ,JAPAN,KGS,3820,0.09
ESSENTIAL OILS                                    ,KENYA,KGS,88800,0.75
ESSENTIAL OILS                                    ,KOREA RP,KGS,642,0.02
ESSENTIAL OILS                                    ,MADAGASCAR,KGS,1490,0.10
ESSENTIAL OILS                                    ,MALAYSIA,KGS,7116,0.09
ESSENTIAL OILS                                    ,MEXICO,KGS,1229,0.10
ESSENTIAL OILS                                    ,MOROCCO,KGS,1229,0.12
ESSENTIAL OILS                                    ,NEPAL,KGS,8339,1.07
ESSENTIAL OILS                                    ,NETHERLAND,KGS,145283,2.92
ESSENTIAL OILS                                    ,NEW CALEDONIA,KGS,0,0.00
ESSENTIAL OILS                                    ,NEW ZEALAND,KGS,235,0.03
ESSENTIAL OILS                                    ,NIGERIA,KGS,0,0.00
ESSENTIAL OILS                                    ,OMAN,KGS,0,0.00
ESSENTIAL OILS                                    ,PANAMA REPUBLIC,KGS,10,0.01
ESSENTIAL OILS                                    ,PARAGUAY,KGS,101206,2.72
ESSENTIAL OILS                                    ,PERU,KGS,1951,0.24
ESSENTIAL OILS                                    ,PHILIPPINES,KGS,1,0.00
ESSENTIAL OILS                                    ,POLAND,KGS,2694,0.08
ESSENTIAL OILS                                    ,PUERTO RICO,KGS,26,0.00
ESSENTIAL OILS                                    ,QATAR,KGS,0,0.00
ESSENTIAL OILS                                    ,ROMANIA,KGS,1192,0.05
ESSENTIAL OILS                                    ,RUSSIA,KGS,4919,0.04
ESSENTIAL OILS                                    ,RWANDA,KGS,89200,0.76
ESSENTIAL OILS                                    ,SAUDI ARAB,KGS,10,0.01
ESSENTIAL OILS                                    ,SINGAPORE,KGS,293922,7.58
ESSENTIAL OILS                                    ,SLOVENIA,KGS,3587,0.11
ESSENTIAL OILS                                    ,SOUTH AFRICA,KGS,47560,0.74
ESSENTIAL OILS                                    ,SPAIN,KGS,72122,2.24
ESSENTIAL OILS                                    ,SRI LANKA DSR,KGS,9133,0.07
ESSENTIAL OILS                                    ,SWAZILAND,KGS,660,0.03
ESSENTIAL OILS                                    ,SWEDEN,KGS,3,0.00
ESSENTIAL OILS                                    ,SWITZERLAND,KGS,110894,6.39
ESSENTIAL OILS                                    ,TAIWAN,KGS,9571,0.04
ESSENTIAL OILS                                    ,TANZANIA REP,KGS,361022,5.45
ESSENTIAL OILS                                    ,THAILAND,KGS,51353,0.38
ESSENTIAL OILS                                    ,TUNISIA,KGS,340,0.02
ESSENTIAL OILS                                    ,TURKEY,KGS,21405,1.46
ESSENTIAL OILS                                    ,U ARAB EMTS,KGS,12159,7.71
ESSENTIAL OILS                                    ,U K,KGS,192231,49.54
ESSENTIAL OILS                                    ,U S A,KGS,863759,31.87
ESSENTIAL OILS                                    ,UGANDA,KGS,22856,1.89
ESSENTIAL OILS                                    ,UKRAINE,KGS,4405,0.06
ESSENTIAL OILS                                    ,UNSPECIFIED,KGS,1070,0.03
ESSENTIAL OILS                                    ,URUGUAY,KGS,2005,0.10
ESSENTIAL OILS                                    ,US MINOR OUTLYING ISLANDS,KGS,0,0.00
ESSENTIAL OILS                                    ,VIETNAM SOC REP,KGS,2092,1.51
INORGANIC CHEMICALS                               ,AFGHANISTAN,KGS,0,0.00
INORGANIC CHEMICALS                               ,ALGERIA,KGS,1,0.00
INORGANIC CHEMICALS                               ,ANGOLA,KGS,386320,0.40
INORGANIC CHEMICALS                               ,ANTARTICA,KGS,0,0.00
INORGANIC CHEMICALS                               ,ARGENTINA,KGS,191700,2.15
INORGANIC CHEMICALS                               ,AUSTRALIA,KGS,65957312,85.77
INORGANIC CHEMICALS                               ,AUSTRIA,KGS,434527,4.54
INORGANIC CHEMICALS                               ,AZERBAIJAN,KGS,1,0.00
INORGANIC CHEMICALS                               ,BAHARAIN IS,KGS,362145677,326.96
INORGANIC CHEMICALS                               ,BANGLADESH PR,KGS,53788350,23.09
INORGANIC CHEMICALS                               ,BELARUS,KGS,0,0.00
INORGANIC CHEMICALS                               ,BELGIUM,KGS,30991453,117.52
INORGANIC CHEMICALS                               ,BHUTAN,KGS,17386802,7.76
INORGANIC CHEMICALS                               ,BOSNIA-HRZGOVIN,KGS,53840,0.13
INORGANIC CHEMICALS                               ,BR VIRGN IS,KGS,0,0.00
INORGANIC CHEMICALS                               ,BRAZIL,KGS,335216,2.39
INORGANIC CHEMICALS                               ,BRUNEI,KGS,2,0.00
INORGANIC CHEMICALS                               ,BULGARIA,KGS,63941170,27.99
INORGANIC CHEMICALS                               ,CAMEROON,KGS,0,0.00
INORGANIC CHEMICALS                               ,CANADA,KGS,2131498,4.82
INORGANIC CHEMICALS                               ,CHILE,KGS,2064500,119.60
INORGANIC CHEMICALS                               ,CHINA P RP,KGS,1178693309,1080.73
INORGANIC CHEMICALS                               ,COLOMBIA,KGS,2100,0.00
INORGANIC CHEMICALS                               ,CROATIA,KGS,760369,1.18
INORGANIC CHEMICALS                               ,CYPRUS,KGS,0,0.00
INORGANIC CHEMICALS                               ,CZECH REPUBLIC,KGS,621812,2.00
INORGANIC CHEMICALS                               ,DENMARK,KGS,120145,2.43
INORGANIC CHEMICALS                               ,DJIBOUTI,KGS,197359,0.01
INORGANIC CHEMICALS                               ,EGYPT A RP,KGS,567907012,266.08
INORGANIC CHEMICALS                               ,ESTONIA,KGS,7137300,7.53
INORGANIC CHEMICALS                               ,FAROE IS.,KGS,22880,0.08
INORGANIC CHEMICALS                               ,FINLAND,KGS,4427861,4.21
INORGANIC CHEMICALS                               ,FRANCE,KGS,10248901,55.21
INORGANIC CHEMICALS                               ,GEORGIA,KGS,15339520,16.35
INORGANIC CHEMICALS                               ,GERMANY,KGS,17236016,78.71
INORGANIC CHEMICALS                               ,GREECE,KGS,6125743,1.02
INORGANIC CHEMICALS                               ,GUINEA,KGS,0,0.00
INORGANIC CHEMICALS                               ,HONG KONG,KGS,11414345,27.18
INORGANIC CHEMICALS                               ,HUNGARY,KGS,59857,0.18
INORGANIC CHEMICALS                               ,ICELAND,KGS,0,0.00
INORGANIC CHEMICALS                               ,INDONESIA,KGS,289357232,290.42
INORGANIC CHEMICALS                               ,IRAN,KGS,5265441,2.52
INORGANIC CHEMICALS                               ,IRAQ,KGS,2940025,1.10
INORGANIC CHEMICALS                               ,IRELAND,KGS,224730,0.49
INORGANIC CHEMICALS                               ,ISRAEL,KGS,8316485,26.14
INORGANIC CHEMICALS                               ,ITALY,KGS,8913278,13.34
INORGANIC CHEMICALS                               ,JAPAN,KGS,617577653,280.28
INORGANIC CHEMICALS                               ,JORDAN,KGS,782883184,1055.99
INORGANIC CHEMICALS                               ,KAZAKHSTAN,KGS,1281478,5.34
INORGANIC CHEMICALS                               ,KENYA,KGS,80941132,32.41
INORGANIC CHEMICALS                               ,KOREA DP RP,KGS,44000,0.08
INORGANIC CHEMICALS                               ,KOREA RP,KGS,857678850,262.06
INORGANIC CHEMICALS                               ,KUWAIT,KGS,0,0.00
INORGANIC CHEMICALS                               ,LATVIA,KGS,13259021,60.58
INORGANIC CHEMICALS                               ,LIBYA,KGS,0,0.00
INORGANIC CHEMICALS                               ,LIECHTENSTEIN,KGS,0,0.00
INORGANIC CHEMICALS                               ,LITHUANIA,KGS,3824671,2.38
INORGANIC CHEMICALS                               ,LUXEMBOURG,KGS,25,0.00
INORGANIC CHEMICALS                               ,MALAYSIA,KGS,458390559,193.33
INORGANIC CHEMICALS                               ,MALDIVES,KGS,5,0.00
INORGANIC CHEMICALS                               ,MALTA,KGS,0,0.00
INORGANIC CHEMICALS                               ,MARSHALL ISLAND,KGS,306930,0.20
INORGANIC CHEMICALS                               ,MAURITIUS,KGS,0,0.00
INORGANIC CHEMICALS                               ,MEXICO,KGS,8734887,13.05
INORGANIC CHEMICALS                               ,MOROCCO,KGS,541213629,651.36
INORGANIC CHEMICALS                               ,MOZAMBIQUE,KGS,221328,0.04
INORGANIC CHEMICALS                               ,MYANMAR,KGS,0,0.00
INORGANIC CHEMICALS                               ,NEPAL,KGS,0,0.00
INORGANIC CHEMICALS                               ,NETHERLAND,KGS,16174659,42.35
INORGANIC CHEMICALS                               ,NETHERLANDANTIL,KGS,16064,0.03
INORGANIC CHEMICALS                               ,NEW ZEALAND,KGS,0,0.00
INORGANIC CHEMICALS                               ,NIGERIA,KGS,0,0.00
INORGANIC CHEMICALS                               ,NORWAY,KGS,7999415,8.43
INORGANIC CHEMICALS                               ,OMAN,KGS,158155572,141.68
INORGANIC CHEMICALS                               ,PERU,KGS,575366,2.69
INORGANIC CHEMICALS                               ,PHILIPPINES,KGS,256746064,87.63
INORGANIC CHEMICALS                               ,POLAND,KGS,361694,1.05
INORGANIC CHEMICALS                               ,PORTUGAL,KGS,4620,0.18
INORGANIC CHEMICALS                               ,PUERTO RICO,KGS,14684,0.31
INORGANIC CHEMICALS                               ,QATAR,KGS,280229387,315.74
INORGANIC CHEMICALS                               ,ROMANIA,KGS,52507,0.16
INORGANIC CHEMICALS                               ,RUSSIA,KGS,53420967,73.08
INORGANIC CHEMICALS                               ,SAUDI ARAB,KGS,938143684,881.19
INORGANIC CHEMICALS                               ,SENEGAL,KGS,815608263,1152.92
INORGANIC CHEMICALS                               ,SERBIA,KGS,70,0.01
INORGANIC CHEMICALS                               ,SEYCHELLES,KGS,36250,0.03
INORGANIC CHEMICALS                               ,SINGAPORE,KGS,12382039,70.45
INORGANIC CHEMICALS                               ,SLOVAK REP,KGS,0,0.00
INORGANIC CHEMICALS                               ,SLOVENIA,KGS,1169558,1.69
INORGANIC CHEMICALS                               ,SOUTH AFRICA,KGS,79350145,111.45
INORGANIC CHEMICALS                               ,SPAIN,KGS,4820274,8.32
INORGANIC CHEMICALS                               ,SRI LANKA DSR,KGS,1537702,0.57
INORGANIC CHEMICALS                               ,SWAZILAND,KGS,0,0.00
INORGANIC CHEMICALS                               ,SWEDEN,KGS,873063,9.38
INORGANIC CHEMICALS                               ,SWITZERLAND,KGS,546128,5.72
INORGANIC CHEMICALS                               ,TAIWAN,KGS,75900911,46.49
INORGANIC CHEMICALS                               ,TANZANIA REP,KGS,0,0.00
INORGANIC CHEMICALS                               ,THAILAND,KGS,42360513,55.62
INORGANIC CHEMICALS                               ,TOKELAU IS,KGS,0,0.00
INORGANIC CHEMICALS                               ,TUNISIA,KGS,187218306,256.73
INORGANIC CHEMICALS                               ,TURKEY,KGS,232136523,140.53
INORGANIC CHEMICALS                               ,TURKMENISTAN,KGS,28000,1.99
INORGANIC CHEMICALS                               ,U ARAB EMTS,KGS,457454072,169.02
INORGANIC CHEMICALS                               ,U K,KGS,8528192,30.79
INORGANIC CHEMICALS                               ,U S A,KGS,246189786,331.55
INORGANIC CHEMICALS                               ,UKRAINE,KGS,20000,0.03
INORGANIC CHEMICALS                               ,UNSPECIFIED,KGS,341091,0.36
INORGANIC CHEMICALS                               ,URUGUAY,KGS,4975008,4.52
INORGANIC CHEMICALS                               ,VATICAN CITY,KGS,13,0.00
INORGANIC CHEMICALS                               ,VENEZUELA,KGS,0,0.00
INORGANIC CHEMICALS                               ,VIETNAM SOC REP,KGS,490627731,329.61
INORGANIC CHEMICALS                               ,VIRGIN IS US,KGS,385000,0.05
ORGANIC CHEMICALS                                 ,ALBANIA,KGS,0,0.00
ORGANIC CHEMICALS                                 ,ANGUILLA,KGS,16000,0.02
ORGANIC CHEMICALS                                 ,ARGENTINA,KGS,1312,0.08
ORGANIC CHEMICALS                                 ,AUSTRALIA,KGS,141119,1.48
ORGANIC CHEMICALS                                 ,AUSTRIA,KGS,1128411,3.85
ORGANIC CHEMICALS                                 ,AZERBAIJAN,KGS,82960,0.11
ORGANIC CHEMICALS                                 ,BAHARAIN IS,KGS,22,0.00
ORGANIC CHEMICALS                                 ,BANGLADESH PR,KGS,1098,0.02
ORGANIC CHEMICALS                                 ,BELARUS,KGS,58370,0.12
ORGANIC CHEMICALS                                 ,BELGIUM,KGS,76347458,211.97
ORGANIC CHEMICALS                                 ,BR VIRGN IS,KGS,46600,0.18
ORGANIC CHEMICALS                                 ,BRAZIL,KGS,22591483,46.90
ORGANIC CHEMICALS                                 ,BRUNEI,KGS,24124503,28.20
ORGANIC CHEMICALS                                 ,BULGARIA,KGS,2,0.00
ORGANIC CHEMICALS                                 ,CANADA,KGS,8862494,8.41
ORGANIC CHEMICALS                                 ,CHILE,KGS,150950,0.70
ORGANIC CHEMICALS                                 ,CHINA P RP,KGS,3295658192,6443.73
ORGANIC CHEMICALS                                 ,COLOMBIA,KGS,18594,1.42
ORGANIC CHEMICALS                                 ,CROATIA,KGS,30350,0.70
ORGANIC CHEMICALS                                 ,CYPRUS,KGS,6125,0.04
ORGANIC CHEMICALS                                 ,CZECH REPUBLIC,KGS,686365,2.20
ORGANIC CHEMICALS                                 ,DENMARK,KGS,576580,1.26
ORGANIC CHEMICALS                                 ,ECUADOR,KGS,200,0.01
ORGANIC CHEMICALS                                 ,EGYPT A RP,KGS,17770,0.58
ORGANIC CHEMICALS                                 ,ESTONIA,KGS,348052,0.17
ORGANIC CHEMICALS                                 ,FINLAND,KGS,3019430,6.91
ORGANIC CHEMICALS                                 ,FRANCE,KGS,58708796,128.76
ORGANIC CHEMICALS                                 ,GABON,KGS,30000,0.15
